Episode,Final Cost,Shots Used,Time (s)
195,2530357.1680859076,4608,2.982653500046581
196,3405360.202001859,4608,2.669285000010859
197,15087621.450991442,2048,1.0551919999998063
198,1987434.4063812317,4608,3.0107770999893546
199,5884244.70221816,4096,2.591869899944868
200,2672379.3549827263,4608,2.7151010000379756
201,2575029.504651473,4608,3.0113375000073574
202,2763920.3341393042,4608,2.9092580000287853
203,3863236.223250865,4608,2.9930096000316553
204,2765911.196373366,4608,2.8350796999875456
205,2098415.7544863396,4608,2.926280199957546
206,3117525.6079234728,4608,2.955390900024213
207,2597685.670352052,4608,2.8012990000424907
208,2931904.1455887607,4608,2.9351317000109702
209,4720920.784260305,4480,2.7310910999658518
210,2616003.3332592347,4608,3.0212243999703787
211,7204456.057060902,3712,2.0996529000112787
212,15957795.529057864,1792,0.9137354999547824
213,3748227.6484199087,4608,2.894122400030028
214,3041928.3429313977,4608,2.9704950000159442
215,1938565.457200718,4608,2.7613348999875598
216,14757843.18622535,2304,1.1877501999842934
217,20371352.29634635,896,0.4286751999752596
218,2383974.8933167337,4608,2.916410400008317
219,16552905.965905381,1792,0.9519462999887764
220,2441548.702234228,4608,3.0205271000158973
221,3273962.06179051,4608,2.8894206000259146
222,13038636.936406933,2432,1.22188719996484
223,3305550.8073122534,4608,3.0549821999738924
224,2435810.64144319,4608,2.78929899999639
225,2599228.473913203,4608,2.8861648999736644
226,1701105.8855983943,4608,2.9811293999664485
227,18983787.140520368,1280,0.6390603000181727
228,4140394.099651414,4608,3.0166220999672078
229,2727547.8114486425,4608,2.664908699982334
230,6987398.5774445385,4096,2.66041899996344
231,1519406.4150256421,4608,2.974574699997902
232,3143384.207781672,4608,2.723635700007435
233,3458925.1372934384,4608,2.9990600000019185
234,19703607.059528932,1024,0.5003615000168793
235,13898250.320139986,2432,1.4038184999953955
236,21340814.410000004,640,0.3066529000061564
237,2620917.6672167857,4608,2.9251322000054643
238,3124368.5235744193,4608,2.959418000013102
239,7458646.739974467,3968,2.3620903000119142
240,2419384.375929648,4608,2.8744770000339486
241,2443899.380775138,4608,2.9384136999724433
242,3234694.8715010257,4608,2.802978100022301
243,2665757.182320512,4608,2.8843268999480642
244,5139181.158424692,4608,2.883217099995818
245,6281586.544721742,3968,2.302636199980043
246,2922417.56571318,4608,3.035761100007221
247,17237698.13870158,1536,0.7705857999972068
248,3348953.2736346675,4608,3.0411121000070125
249,2941169.1097711,4608,3.120485200022813
250,2599694.5586425927,4608,2.785184400039725
251,2291644.5300270165,4608,2.855364399962127
252,8329841.4578473745,3712,2.180961100035347
253,16865501.135017443,1664,0.8655779000255279
254,1987896.1999207677,4608,2.9186574000050314
255,2043780.137121486,4608,2.8460803999914788
256,3936518.7525569447,4608,3.0193283000262454
257,11962202.822522398,2688,1.468742299999576
258,6757778.657388737,3840,2.2535164000000805
259,3352647.3836144195,4608,3.7957676999503747
260,2576865.8605634533,4608,4.429882899974473
261,2391663.41330375,4608,3.244439800037071
262,2063439.005852996,4608,3.463991000025999
263,4074288.4916517907,4608,3.342882600030862
264,16478025.950000003,1664,0.8997310999548063
265,3024942.288303692,4608,3.399950099992566
266,7210413.263563135,3968,2.4551011999719776
267,3030656.989748816,4608,3.122320300026331
268,2163662.394299972,4608,3.1647172000375576
269,12263183.439723117,2688,1.6590012999949977
270,3234812.3764725854,4608,3.5321843000128865
271,1998368.810292784,4608,3.364743499958422
272,7535258.3993555475,3712,2.722295700048562
273,2276531.2677546553,4608,3.3035360000212677
274,2970841.239468514,4608,3.525990499998443
275,2579880.416940286,4608,3.3315574000007473
276,2663604.587153622,4608,3.4157068000058644
277,23002000.300000004,256,0.15608139999676496
278,19520388.75838161,1152,0.6854339999845251
279,2956285.5725987125,4608,3.102545999980066
280,7387176.939433631,3840,2.3431133999838494
281,2438720.1452789768,4608,2.948694200022146
282,3030806.4204931827,4608,2.818501700006891
283,3513305.9684328926,4608,2.9173699999810196
284,3946678.6386363767,4608,2.910408700001426
285,8787344.227676738,3584,2.2427669999888167
286,4274204.663615853,4608,2.9588361000060104
287,2503660.513949519,4608,2.8423389000236057
288,2197678.5573983705,4608,2.778136600041762
289,2451329.3193891146,4608,2.926231599994935
290,3210164.083635003,4608,2.893392500001937
291,2318037.1068909857,4608,3.048086900031194
292,3611532.0749840406,4608,2.7428316999576055
293,2748266.281572391,4608,3.0127242999733426
294,3955251.840345167,4608,2.9447080999962054
295,11141197.752122862,3072,1.7750054000061937
296,2927580.4556401633,4608,2.9768047999823466
297,2444435.726285932,4608,2.7841151999891736
298,2209190.302571696,4608,3.0049965000362135
299,3746064.967135902,4608,3.0272834999486804
300,2621005.935294493,4608,2.8943848999915645
301,4447053.340544637,4480,2.8150132999871857
302,3697527.346433949,4608,2.9629389999900013
303,3507580.292804233,4608,2.920105700031854
304,4639452.211530792,4608,3.091265499999281
305,4122232.400239251,4608,3.051607300003525
306,2974582.830775137,4608,2.889720999985002
307,2428287.875869063,4608,3.0682745999656618
308,3855004.4676274383,4608,2.7705796000082046
309,2410609.1133041345,4608,2.9230918000102974
310,3420965.425829279,4608,2.9898616999853402
311,3903751.669284515,4608,2.9405907999607734
312,3658530.3315229733,4608,2.621327900036704
313,16379448.519879002,1920,1.0416719000204466
314,2213705.118386726,4608,3.0658187000080943
315,21340814.410000004,640,0.30052220000652596
316,14355777.535765566,2432,1.3704356999951415
317,2088414.8407450374,4608,3.0046432000235654
318,2350087.0049221413,4608,3.102969600004144
319,2310634.980240736,4608,2.7607562000048347
320,3553078.747505123,4608,2.878164099995047
321,20650793.66002702,1024,0.48784519999753684
322,3266795.624982726,4608,2.9801569000119343
323,2415374.687610056,4608,2.973778499988839
324,2642790.7467172164,4608,2.734232399961911
325,2191284.9862441635,4608,2.8908243000041693
326,4155891.2266777684,4608,3.0875714999856427
327,2717976.361181057,4608,2.7357670000055805
328,10542278.804861559,2944,1.7413459999952465
329,5134707.631087239,4608,2.815833800006658
330,2365147.88841551,4608,2.9878022999619134
331,3236003.446042616,4608,2.9037554999813437
332,3404741.22053837,4608,2.9562098999740556
333,3691408.9750889745,4608,2.7310319999814965
334,3006764.5875270693,4608,2.977532399992924
335,1807083.6968063004,4608,2.9678901999723166
336,4189984.2033386333,4608,2.7371110999956727
337,1812098.6982417926,4608,2.873313199961558
338,1706754.4390691454,4608,2.9890632000169717
339,2631349.266408249,4608,2.98959409998497
340,9145203.088731678,3328,1.8676725999685004
341,3899809.0628678985,4608,2.9211810999549925
342,19695629.47519903,1024,0.5511027000029571
343,2715498.2082992923,4608,2.877495699969586
344,10848536.91439049,2944,1.7369593000039458
345,12835882.734286988,2560,1.4592121999594383
346,2647496.674601125,4608,2.9885900000226684
347,14466252.521564191,2176,1.1826028000214137
348,3397868.151086905,4608,2.970483199984301
349,2947484.4092633305,4608,2.651742599962745
350,2097557.1232256666,4608,2.928919100027997
351,2626996.152457581,4608,3.133930500014685
352,12067492.972226363,3072,1.7105468999943696
353,5149807.877591124,4608,2.8576038000173867
354,2827128.7307227543,4608,2.8204798999940977
355,21340814.410000004,640,0.3226378999534063
356,8482731.666765202,3840,2.4502752000116743
357,3324952.747342737,4608,2.8616664999863133
358,3690716.5440487876,4608,2.876056199951563
359,13159646.290870437,2432,1.4558901999844238
360,17479236.549844116,1536,0.7951475000008941
361,3701302.2810138883,4608,2.76082409999799
362,3191303.7889830275,4608,2.8800371999968775
363,3225183.4697154653,4608,2.9762360000167973
364,2481527.4052421097,4608,2.988033900037408
365,3012545.0992681133,4608,2.84127630002331
366,2877874.4981317394,4608,3.02546049997909
367,3325252.4014181593,4608,2.8776634999667294
368,4503888.749599031,4608,2.8081337999901734
369,20860590.153380234,768,0.3793115000007674
370,3596824.415965627,4608,2.9921213000197895
371,1934745.9656971125,4608,2.9324836999876425
372,5512442.934798225,4608,3.0155952000059187
373,4586855.12537081,4608,2.8299654999864288
374,2149580.0863050804,4608,3.0820823999820277
375,1339824.5964562325,4608,3.010024599963799
376,20928369.70919146,896,0.44748480000998825
377,3959388.8698329986,4608,3.0083852000534534
378,9637762.840121169,3456,1.9313814000342973
379,1953774.2405552529,4608,2.916435500024818
380,12595347.180000002,2432,1.375476599961985
381,2341174.1193860313,4608,3.02474570000777
382,10455407.353264019,2944,1.5479243000154383
383,3389004.460259552,4608,3.060076499998104
384,4087430.238803545,4608,2.889865999983158
385,22434922.23,384,0.17535950004821643
386,23002000.300000004,256,0.12723670003470033
387,6476460.971320874,3968,2.5498009000439197
388,2681504.2412349223,4608,2.966331200033892
389,2932329.7980204225,4608,2.866009999997914
390,5908278.83275493,4608,3.141192700015381
391,4706004.412427096,4608,3.1202200000407174
392,4042346.5068446016,4608,2.816443599993363
393,3118704.3100607507,4608,2.8943059000303037
394,14828494.542886885,2176,1.1355224999715574
395,3609686.6431625015,4608,2.9012133999494836
396,2646064.932078344,4608,3.061603499983903
397,3520623.0314353234,4608,2.7516466000233777
398,4106394.459096162,4480,2.7545021999976598
399,2071659.8181270068,4608,3.110258100030478
400,5929236.966480117,4224,2.429175099998247
401,3035545.503520218,4608,2.922962100012228
402,2869333.1922599287,4608,2.9379419999895617
403,4376176.046965602,4608,2.951926400011871
404,2247963.7837635353,4608,2.6942969000083394
405,10617898.381424373,3072,1.9208119999966584
406,2139161.6200605836,4608,2.8030587999965064
407,3609920.192573681,4608,2.987364800006617
408,2183261.978179724,4608,2.957891199970618
409,2947309.990240234,4608,2.8736887000268325
410,13706296.79921716,2304,1.4336550000007264
411,1893994.566696417,4608,2.7113451000186615
412,3971898.716784018,4608,2.9563121999963187
413,23050414.14818121,256,0.11477620003279299
414,2491052.262646697,4608,2.98511970002437
415,5282223.775860694,4480,2.5928910999791697
416,18552423.59191426,1536,0.7545500000123866
417,3151315.0595895145,4608,2.9586745999986306
418,2983939.059199663,4608,2.914186600013636
419,1960376.5095750983,4608,3.010014300001785
420,1953931.4748615576,4608,2.7946193999960087
421,4503775.3899666,4608,2.9978228000109084
422,2516446.5075051216,4608,2.916865500039421
423,2109196.4221724947,4608,3.000404999998864
424,4188929.3538261037,4608,2.7214667000225745
425,16576426.20622535,1792,0.905122600030154
426,2769119.5664531006,4608,2.8781674999627285
427,2422478.40874301,4608,3.032672500004992
428,3543098.5887602926,4608,2.7416147000039928
429,3528074.2923280424,4608,2.853458800003864
430,3334188.306195415,4608,2.958603899984155
431,2389079.5940042716,4608,2.974663499975577
432,2902267.7280684086,4608,2.7050362000009045
433,2461163.7624681955,4608,3.0326434999587946
434,10862899.54235523,2816,1.5229799000080675
435,16653151.451575479,1920,1.0046618999913335
436,2758821.747531972,4608,2.880172200035304
437,3493509.1044093035,4608,3.0835149999475107
438,1539425.3379043234,4608,3.012138399994001
439,2113831.6326322807,4608,2.6942712999880314
440,2087654.528606277,4608,2.9018738999729976
441,1737852.0570769703,4608,3.0244510999764316
442,2643618.882250296,4608,2.9241719000274315
443,4615996.589711998,4608,2.728562400036026
444,1865231.6941358862,4608,3.010747699998319
445,8333599.766267116,3584,2.065235100046266
446,4093557.4535153178,4608,3.135039400018286
447,4534412.082242429,4608,3.4663318999810144
448,23002000.300000004,256,0.12888889998430386
449,2471092.811242789,4608,3.231799300003331
450,5658026.670665085,4608,3.375302799977362
451,2277213.775217842,4608,3.338783900020644
452,2721575.6980410554,4608,3.0211781000252813
453,3529833.695373893,4608,2.7011722999741323
454,17118383.46,1536,0.7664757000165991
455,4404844.7162625,4608,3.0094105000025593
456,2169642.261091689,4608,3.014205800020136
457,2396369.8518076744,4608,2.6764580000308342
458,14631134.07,2048,1.2840100000030361
459,2505280.8389375294,4608,2.839613099989947
460,3222405.9504267205,4608,2.9168929000152275
461,3349122.0968937343,4608,2.915160900040064
462,3362312.335571712,4608,2.7922779000364244
463,3761641.032417128,4608,2.9733805000432767
464,22434922.23,384,0.17132950003724545
465,2748284.57407872,4608,2.946263900026679
466,5326552.768652109,4608,3.007970499980729
467,2841522.2100575003,4608,2.768348299956415
468,2892726.46880393,4608,2.927106900024228
469,9528091.469253363,3584,2.1022245999774896
470,3286197.316486332,4608,3.0156933999969624
471,3025434.63082752,4608,2.8841027000453323
472,1857352.9922599283,4608,3.0020414000027813
473,6080479.5482082255,3968,2.2737430999986827
474,2976570.0308419373,4608,2.9097943999804556
475,3367308.2901786678,4608,2.963360499998089
476,2243305.68727737,4608,2.7704210999654606
477,1735293.2150828096,4608,2.8880734000122175
478,3466290.3279837235,4608,3.022593700035941
479,2864191.5867714183,4608,2.8894393000518903
480,2765375.532062276,4608,2.9149175999918953
481,17755759.940000005,1408,0.6673917999723926
482,10281699.693054052,3200,2.0223933999659494
483,1455702.7832431663,4608,2.9209259999915957
484,1000000.0,128,0.056820199999492615
485,3851974.0496610478,4608,2.9230348999844864
486,2622081.364155372,4608,2.8826260999776423
487,2276675.2294832664,4608,2.818712099979166
488,13232929.317234287,2560,1.5338056999607943
489,5249598.190748122,4224,2.411357900011353
490,1997648.228731677,4608,3.0130754999700002
491,6460672.531366706,4096,2.8007134000072256
492,12971214.704390492,2432,2.578060000028927
493,9075042.115423694,3328,2.3995263000251725
494,7030426.1510694055,4096,2.5973176999832503
495,3057505.4250937575,4608,3.2415473999571986
496,2564280.042853314,4608,3.1365406999830157
497,3424637.3460252807,4608,2.915210900013335
498,4583051.425340661,4608,2.8062097000074573
499,1556637.439844116,4608,3.0083150999853387
500,7672270.121958776,3840,2.3737268000259064
501,3304557.1617678907,4608,2.890654499991797
502,3783376.944888574,4608,2.8333672000444494
503,2148312.930060584,4608,3.422766200033948
504,20857951.117337786,768,0.3792525000171736
505,2780250.852257181,4608,3.0043705999851227
506,3078396.5336237177,4608,3.086073499987833
507,2939541.7414338905,4608,2.887707000016235
508,2401814.817969691,4608,2.8793054000125267
509,2381949.086095165,4608,2.6615885999635793
510,2080122.7741010033,4608,2.8232593000284396
511,21340814.410000004,640,0.3043473999714479
512,2434558.8459135797,4608,2.9593794000102207
513,2665584.8416185593,4608,3.016606299963314
514,9340353.121227056,3712,2.0997048999997787
515,2557244.984113604,4608,2.9690929999924265
516,11328746.171112608,2944,1.63088329997845
517,2224143.2447662577,4608,2.951548899989575
518,2660940.0774493227,4608,2.798699499981012
519,7637972.316765202,3968,2.474886499985587
520,6393557.740885021,4096,2.591437799972482
521,3032475.8894927823,4608,2.93931899999734
522,2769115.1123634297,4608,3.459256700007245
523,22434922.23,384,0.1907507999567315
524,11084840.115634713,2944,1.8240134000079706
525,2292914.3711201376,4608,3.2834394999663346
526,7937040.769693016,3328,2.11832189996494
527,1665764.2541740201,4608,3.427978100022301
528,4050688.303973787,4608,3.3159329000045545
529,19305567.849723116,1152,0.6285953000187874
530,22434922.23,384,0.2018833000329323
531,3913746.4226558795,4608,3.4322349000140093
532,3271644.2647230574,4608,3.1057339999824762
533,3245799.234299972,4608,3.303466200013645
534,3782570.1808138224,4608,3.338436499994714
535,2907350.0324428286,4608,3.10398279997753
536,3178794.112553048,4608,3.2479099000338465
537,2031360.6823997442,4608,3.390996800037101
538,2999188.3353026947,4608,3.328821400005836
539,3572180.0218618764,4608,3.1895755999721587
540,2135080.2664644327,4608,3.635511000000406
541,3293722.6461026957,4608,3.357212000002619
542,3979844.0255615762,4608,3.0687439999892376
543,4473012.786331763,4608,3.3069824000122026
544,2177477.4021869116,4608,3.17897200002335
545,2698376.5764932176,4608,2.9414350999868475
546,2932508.3608580045,4608,2.7934970000060275
547,3076875.7502259845,4608,2.9882271999958903
548,2398212.22144319,4608,2.898768699960783
549,2507442.2113478896,4608,3.0577224000007845
550,2770039.1669355026,4608,2.730465099972207
551,5033791.464439955,4608,2.9853340999688953
552,2433522.5567027996,4608,2.9579171999939717
553,3603791.3633006667,4608,2.762644599948544
554,2303623.4792332305,4608,2.8864709000336006
555,2610157.90597108,4608,2.9265913999988697
556,2709431.549970067,4608,2.9063853999832645
557,2293094.0695453323,4608,2.737658299971372
558,3691075.6628452805,4608,3.017405399994459
559,3184635.3897618004,4608,2.9313965999754146
560,2806516.191881194,4608,2.9097727999906056
561,3009215.6652944945,4608,2.9781523999990895
562,2911468.734767573,4608,2.989163899968844
563,2237084.575169094,4608,2.941722800023854
564,3186932.7166915154,4608,3.0015905000036582
565,15904666.71733779,1792,0.9212363999686204
566,2864985.1262448328,4608,2.746033000003081
567,2083560.9912873055,4608,2.9661092999740504
568,16220066.339723118,1920,1.0257820999831893
569,1628762.2559135803,4608,2.940704500011634
570,3891929.5918346904,4608,2.8516537999967113
571,3093969.352312312,4608,2.801741600036621
572,1984804.127288655,4608,2.9275000999914482
573,1861358.6890660622,4608,2.8816817000042647
574,3607994.2689594775,4608,3.009450300014578
575,3560412.447170785,4608,2.7025471000233665
576,5218770.344375904,4608,2.833294100011699
577,2063390.5149221418,4608,2.9741078999941237
578,2340532.1131526483,4608,2.9377953999792226
579,4297578.348329393,4608,2.7133122999803163
580,17582844.655043144,1536,0.7890580000239424
581,9592086.390095469,3200,2.0300071999663487
582,6103046.41405302,4096,2.421878800028935
583,1716478.3154124105,4608,2.9706341000273824
584,1000000.0,128,0.055639500031247735
585,3052827.130262969,4608,2.996600199956447
586,2689150.8394321986,4608,2.771991799992975
587,3253895.6943369564,4608,2.9644679999910295
588,2076865.0279187397,4608,2.9891680000000633
589,2426647.54466754,4608,2.9114459000411443
590,2840791.144844058,4608,2.7004717999952845
591,21340814.410000004,640,0.31545290001668036
592,3138373.636589833,4608,3.0883971999865025
593,2158516.345603848,4608,2.9357853999827057
594,4224045.288513725,4608,2.841945599997416
595,2336848.779134513,4608,2.8779516000067815
596,3244174.677290355,4608,2.928639199992176
597,12055601.676346349,2560,1.3735741999698803
598,4018595.7135557695,4608,3.0113543000188656
599,2538176.0092332307,4608,2.9672360999975353
600,20794119.100000005,768,0.3626548000029288
601,2086457.0432876823,4608,2.8372798999771476
602,3244363.801470542,4608,2.9629576000152156
603,3485815.4444523873,4608,3.0972203999990597
604,4113722.481453042,4608,3.007758499996271
605,3779151.1716455747,4608,3.0675296999979764
606,4430360.325488679,4608,3.0662038000300527
607,1000000.0,128,0.05803329998161644
608,3086520.6721389284,4608,3.2014318000292405
609,3977464.1826452645,4608,2.9868294000043534
610,21482630.28634635,640,0.28705450001871213
611,2362560.970337636,4608,2.82553780003218
612,2582204.6688302755,4608,2.9742294000461698
613,2888973.052278744,4608,3.428173099993728
614,4402429.711363958,4608,2.786679800017737
615,3085388.9963352317,4608,2.9842172999633476
616,2731784.5963102,4608,2.9880416999803856
617,7770887.420060584,3584,2.0866374999750406
618,4410576.289434946,4480,2.7866434000316076
619,3372299.6856096787,4608,2.975295400014147
620,2900288.9074907545,4608,2.783009199949447
621,7455138.608060208,3712,2.3147036000154912
622,2547221.1409310214,4608,3.03293649997795
623,2904205.225227694,4608,2.7510530999861658
624,2883768.354659673,4608,2.872723800013773
625,3744342.262885449,4608,2.959888600045815
626,16098676.946008883,1792,0.9746898000012152
627,1838975.2000481517,4608,2.985763999982737
628,1961619.1978124916,4608,2.736225900007412
629,21680194.400687538,640,0.28413850005017594
630,2571290.053146434,4608,2.964650200039614
631,3246379.134272905,4608,2.9503701999783516
632,3335192.7017364763,4608,2.868240699986927
633,11128713.788903963,3072,1.726737899996806
634,2720655.5051386096,4608,2.9245016999775544
635,2191060.426927301,4608,2.825223099964205
