Episode,Final Cost,Shots Used,Time (s)
1,2898576.5490948465,4608,1.0225938000367023
2,2826191.4813290746,4608,0.43398239999078214
3,5108321.948747745,4224,0.2553976999479346
4,14216222.66327805,2304,0.08238670002901927
5,3746667.3377059074,4608,0.45413649996044114
6,1872577.1194000626,4608,0.4547612000023946
7,2962573.2476480706,4608,0.32670700002927333
8,9317980.727649722,3456,0.17920160002540797
9,14646166.593609305,2432,0.23708629998145625
10,8711436.711085591,3328,0.15558149997377768
11,3406876.6627675807,4608,0.47083780000684783
12,3142763.860030651,4608,0.3174356000381522
13,4265348.16319095,4608,0.4711469999747351
14,18397181.55804414,1408,0.03309199999785051
15,2511907.7863352313,4608,0.32581150002079085
16,3767197.2860278618,4608,0.4709736000513658
17,7578355.819624731,3968,0.22206010000081733
18,5194261.365654195,4608,0.47655980003764853
19,1699832.6754076271,4608,0.31826620001811534
20,19522593.05885268,1152,0.021603900007903576
21,3417103.8329998488,4608,0.46804369997698814
22,2893878.7125959657,4608,0.46612300002016127
23,1940357.1278519405,4608,0.3075498000252992
24,2691630.692138927,4608,0.47224249999271706
25,9073993.749371614,3328,0.15526689996477216
26,17118383.46,1536,0.03589600004488602
27,4266559.953665102,4608,0.31261439999798313
28,3643140.8472328545,4608,0.45720710000023246
29,4852004.859339645,4608,0.47516540001379326
30,9954619.750060586,2944,0.12620229995809495
31,2602869.7867714167,4608,0.3034384999773465
32,4840537.534668855,4608,0.5230992000433616
33,3227318.0419460586,4608,1.5790369000169449
34,4135744.774344487,4608,2.2909657999989577
35,4611123.209140897,4608,2.1142276999889873
36,6177740.729373047,3840,1.8662183999549598
37,18093477.2830267,1536,0.5675063999951817
38,22434922.23,384,0.14688369998475537
39,2004268.522100627,4608,2.3401759000262246
40,4447352.359985751,4608,2.3599455000367016
41,2883887.151477091,4608,2.1259454999817535
42,22434922.23,384,0.12359829997876659
43,3135753.0498442836,4608,2.2735170000232756
44,3164423.7656589784,4608,2.1917769000283442
45,2413350.9126055986,4608,2.5156972999684513
46,2959405.555663762,4608,2.288915699988138
47,3017822.737904324,4608,2.4700389999779873
48,3485953.4079634757,4608,4.205885400006082
49,17755759.940000005,1408,1.1902309999568388
50,3644011.185910832,4608,3.578489899984561
51,23182477.936346352,256,0.13961259997449815
52,2971095.777029654,4608,3.2063244999735616
53,2297508.558402409,4608,2.7613779000239447
54,1867050.744034204,4608,3.2280226000002585
55,2721265.2882961608,4608,2.4293363000033423
56,5422983.871071004,4608,2.8329950000043027
57,3358981.3899895526,4608,3.122718700033147
58,2115281.29709447,4608,2.448120699962601
59,14222358.774861561,2176,1.0052385000162758
60,2224692.443334234,4608,2.5634515000274405
61,14593130.71903558,2304,1.109177100006491
62,2829954.3500889153,4608,2.59902989998227
63,5700260.459037399,4608,2.4110818000044674
64,2039775.4168780025,4608,2.2923188999993727
65,3356180.4434260665,4608,2.365968400030397
66,2043657.7124158123,4608,2.1304174999822862
67,1904759.902722797,4608,2.346870300010778
68,1925942.9686891441,4608,2.2885700999759138
69,2379218.1720434604,4608,2.121705400000792
70,2091108.536491115,4608,2.2766371999750845
71,2084794.269995768,4608,2.3895633000065573
72,21107852.345017444,768,0.265833500016015
73,3750270.8315931913,4608,2.220973799994681
74,4134020.6365438323,4608,2.269194300053641
75,2200612.0345658576,4608,2.308183800021652
76,3122220.339451014,4608,2.147335199988447
77,1000000.0,128,0.04606049996800721
78,2848765.0491728135,4608,2.3529000999988057
79,2387288.7490516454,4608,2.3137861999566667
80,7799139.389522715,3456,1.4881321999710053
81,2913264.8132181345,4608,2.4811152000329457
82,3007607.587641855,4608,2.1484039000351913
83,10452256.497291788,2944,1.4281267000478692
84,3437153.961074473,4608,2.1263050000416115
85,3652809.624633973,4608,2.2322936999844387
86,3450775.455956665,4608,2.283099599997513
87,3850962.9858690635,4480,2.015813700039871
88,2900875.472799113,4608,2.305941400001757
89,2624002.9415037734,4608,2.2601997000165284
90,9154386.744606957,3200,1.3613528999849223
91,4483403.329281164,4608,2.3684363999636844
92,3422432.238318107,4608,2.1505224999855272
93,4062984.143992603,4608,2.3250808999873698
94,2331233.996844434,4608,2.342590299958829
95,1677766.7883945927,4608,2.19064340001205
96,4067932.8273567692,4608,2.359237299999222
97,4388315.099311197,4608,2.2666527000255883
98,2994088.781507575,4608,2.0945388000109233
99,3860365.72373162,4608,2.2807061000494286
100,3351134.9396856516,4608,2.2746708000195213
101,4756259.001798712,4608,2.1980863999924622
102,2209165.4532561507,4608,2.254993000009563
103,3030150.061591207,4608,2.2947577000013553
104,1000000.0,128,0.04160769999725744
105,8555047.92792314,3456,1.50675289996434
106,3875767.803025432,4608,2.7589959999895655
107,2513957.3885757932,4608,3.254934099968523
108,2212157.9268398685,4608,2.68611339997733
109,14804750.031895444,2176,0.9302898999885656
110,2277252.6038128347,4608,2.43771349999588
111,19026792.14,1152,0.4560056999907829
112,4879884.627816554,4608,2.4238163999980316
113,2477900.770326351,4608,2.1237121000303887
114,11305049.501678979,2944,1.4099263999960385
115,4756769.038945062,4480,2.1108869000454433
116,3327199.2699477836,4608,2.2499029000173323
117,2151881.360432936,4608,2.3277280000038445
118,2770387.9984058775,4608,2.0920235000085086
119,2507737.2732400834,4608,2.285972199984826
120,3350490.1044065566,4608,2.3690785000217147
121,3266263.5094287302,4608,2.2573596999864094
122,2577955.948060208,4608,2.3209090000018477
123,22222684.220687542,512,0.17814040003577247
124,17847397.325199027,1536,0.5917873999569565
125,4107521.826939901,4608,2.3966027999995276
126,1859336.1220482443,4608,2.2533609999809414
127,3252628.2032352993,4608,2.268273599969689
128,4948038.677794655,4608,2.2983133000088856
129,20232841.11,896,0.32210240000858903
130,2565320.4505809527,4608,2.353155600023456
131,2252251.124067436,4608,2.3175086000119336
132,3478462.7257223097,4608,2.309795800014399
133,2555580.946589833,4608,2.3024313999922015
134,3522331.689684982,4608,2.126494499971159
135,15998121.705905382,1920,0.7263540999847464
136,6625201.937802808,4480,2.2598399000125937
137,3637663.1655109623,4608,2.3073608999839053
138,2692424.5737412516,4608,2.304682999965735
139,3086046.070615837,4608,2.262160899990704
140,3289897.9391043633,4608,2.315795900009107
141,2790969.199318846,4608,2.341766999976244
142,9151051.52714377,3200,1.4521316000027582
143,3324271.7777453563,4608,3.4907423999975435
144,4329335.958774762,4608,2.5806763999862596
145,2583467.025947148,4608,2.3605603000032715
146,6851063.238776193,3840,1.9970525999669917
147,4078138.186906617,4608,3.0853199000121094
148,3460053.2975785243,4608,2.904414299991913
149,1964623.474034204,4608,2.413822299975436
150,2972625.546575416,4608,2.485991300025489
151,2075139.7647710405,4608,2.375396899995394
152,3286420.9463846493,4608,2.1747755000251345
153,11656503.519373048,2688,1.2786766999633983
154,3535909.484049936,4608,2.262401600019075
155,1334192.01106809,4608,2.289226900029462
156,3207133.723275635,4608,2.256316799961496
157,16927411.06434939,1792,0.7086888999911025
158,5106283.050170468,4352,2.0104716999921948
159,10243442.478257526,3200,1.5911875999881886
160,3743954.429836415,4608,2.335536799975671
161,17128667.35818121,1536,0.7881616999511607
162,2759240.2534596347,4608,2.162285200029146
163,2409914.0896500982,4608,2.270432899997104
164,2323827.5254264427,4608,2.266444800014142
165,14902500.19334667,2176,0.8290155999711715
166,12496323.88818121,2560,1.1534239000175148
167,3704331.284311256,4608,2.347333800047636
168,4522119.42105219,4608,2.1279664000030607
169,1062007.2098441161,4608,3.000641299993731
170,19641405.900000002,1024,0.3448060000082478
171,3783060.8275925554,4608,2.344408000004478
172,18227763.223182585,1408,0.5705593999591656
173,16941499.12087044,1664,0.838317800022196
174,2623919.464075973,4608,2.3792229000246152
175,3494201.85178886,4608,2.2436337000108324
176,11939587.673763538,2816,1.1934725999599323
177,3170367.019642232,4608,2.335463499999605
178,3587141.984565857,4608,2.1063575000152923
179,3884940.14415372,4608,2.3015315999509767
180,1746806.7188351778,4608,2.7900009999866597
181,2564910.856612116,4608,2.4663820000132546
182,3104666.698591861,4608,2.0821576000307687
183,3282719.0267185313,4608,2.2612050999887288
184,9054450.227600425,3456,1.555025499954354
185,3684180.5079488396,4608,2.400410300004296
186,3843587.3159457156,4608,2.328242000017781
187,4191731.3615822433,4608,2.102318999997806
188,4209334.46465824,4608,2.2425905999843962
189,3392985.9949652255,4608,2.294062800006941
190,5493974.238785928,4608,2.107076899963431
191,2916233.2512654066,4608,2.288500600028783
192,22434922.23,384,0.12555269995937124
193,12175100.674390491,2560,1.0968222999945283
194,1859942.9033654828,4608,2.313354799989611
195,2142444.4605809525,4608,2.3187668999889866
196,3697234.091389322,4608,2.1313128999900073
