Episode,Final Cost,Shots Used,Time (s)
144,1969226.0148849364,4608,5.597197300001426
145,1000000.0,4608,5.38831609999761
146,2096937.2220896347,4608,5.499171899999055
147,5320071.024013973,4608,5.471348999999464
148,4331721.793355999,4608,5.605934200000775
149,1000000.0,4608,5.537121500001376
150,2973984.9128969237,4608,5.330224799999996
151,1551654.166650318,4608,5.400571399997716
152,1391178.0639662794,4608,5.321389700002328
153,2223917.1739299875,4608,5.489237199999479
154,1000000.0,4608,5.7742238999999245
155,1001924.6426755744,4608,5.475989999999001
156,1573805.7350859707,4608,5.680739999999787
157,2107175.3863915745,4608,5.48089809999874
158,1356203.8625958303,4608,5.495235099999263
159,2035960.9570716347,4608,5.333332700000028
160,1108675.6946676068,4608,5.470602199999121
161,1000000.0,4608,5.581664999997884
162,2885923.294211985,4608,5.341958699998941
163,1636647.5855252775,4608,5.280483099999401
164,3395682.540470785,4608,5.323144600002706
165,1000000.0,4608,5.316619299999729
166,1137517.5975491893,4608,5.590768300000491
167,2975803.8615576867,4608,5.465350700000272
168,4305696.8232487505,4608,6.069951599998603
169,1181063.7833331185,4608,5.493465700001252
170,3631259.80087885,4608,5.5895165000001725
171,1000000.0,4608,5.552251299999625
172,1419273.894905231,4608,5.749927800003206
173,1000000.0,4608,5.500393199999962
174,2882548.9936996764,4608,5.512380700001813
175,2427623.1811686265,4608,5.556964100000187
176,1000000.0,4608,5.45960400000331
177,1107117.055318451,4608,5.780984699998953
178,1451905.2760799422,4608,5.793233299998974
179,3879039.0126944697,4608,5.496568900001876
180,1509540.1259191623,4608,5.655588699999498
181,4345760.222913247,4608,5.456266299999697
182,1000000.0,4608,5.546930399999837
183,2352010.599914669,4608,5.685529899998073
184,2283656.0109443506,4608,5.532672699999239
185,2202968.6663912656,4608,5.580092899999727
186,2641982.5005661165,4608,5.716732100001536
187,1149958.428549633,4608,5.665908399998443
188,4432511.123663706,4608,5.71633970000039
189,1000000.0,4608,5.551702500000829
190,5216666.580464918,4608,5.704757899999095
191,1000000.0,4608,5.707591499998671
192,1000000.0,4608,5.892805600000429
193,1000000.0,4608,5.814558300000499
194,1485166.2636891142,4608,5.4925421999978425
195,1000000.0,4608,5.451672700000927
196,1000000.0,4608,5.537798800000019
197,2252157.931082813,4608,5.625654600000416
198,1050540.2233972,4608,5.781574299999193
199,5472169.896797321,4608,5.46675200000027
200,3949811.861735463,4608,5.56374749999668
201,1303109.8147273934,4608,5.645347699999547
202,2131637.0330033605,4608,5.461242299999867
203,3148820.7680604663,4608,5.7674778000000515
204,1000000.0,4608,5.775673699998151
205,5825176.837517322,4608,5.663656799999444
206,1859589.2458610742,4608,5.525596100000257
207,2212902.3508226746,4608,5.448810000001686
208,2309577.1807026807,4608,5.507813800002623
209,1000000.0,4608,5.723053300000174
210,1000000.0,4608,5.578398900001048
211,1000000.0,4608,5.610372399998596
212,1000000.0,4608,5.5860370000009425
213,2741095.0263979174,4608,5.5915175000009185
214,1000000.0,4608,5.654377299997577
215,2368917.0691657783,4608,5.452180600001157
216,1000000.0,4608,5.4458393000022625
217,1000000.0,4608,5.701448399999208
218,1000000.0,4608,5.670826300000044
219,3580203.974903061,4608,5.932764799999859
220,1000000.0,4608,5.450742099998024
221,2302260.124853503,4608,5.668524200002139
222,4160832.615657151,4608,5.694149599999946
223,1000000.0,4608,5.671499300002324
224,3010531.953182246,4608,5.9490570000016305
225,3560149.3494286407,4608,5.448960299996543
226,1707392.221409178,4608,5.475415199998679
227,1000000.0,4608,5.544274299998506
228,1000000.0,4608,5.564809400002559
229,2229436.6830529617,4608,5.807394299998123
230,2806760.272052126,4608,5.636104500001238
231,1000000.0,4608,5.515069000000949
232,3571009.8406479685,4608,5.387464100000216
233,6495329.413815282,4608,5.628606499998568
234,3570558.5996760544,4608,5.651603500002238
235,1764506.8181803108,4608,6.009926099999575
236,1901069.9067875012,4608,5.4827471999997215
237,1000000.0,4608,5.453345000001718
238,1000000.0,4608,5.5508683000007295
239,1125010.8272017478,4608,5.47441500000059
240,1000000.0,4608,5.977413299999171
241,1186464.8928500866,4608,5.567489799999748
242,2959975.529555653,4608,5.677501400001347
243,1129782.8682544422,4608,5.55861189999996
244,1000000.0,4608,5.576008500000171
245,1787083.151395278,4608,5.817240199998196
246,1000000.0,4608,5.587611400002061
247,3827802.8894422804,4608,5.443713699998625
248,1000000.0,4608,5.46404899999834
249,1072474.6859067546,4608,5.61927310000101
250,1000000.0,4608,5.840662099999463
251,5258669.684542126,4608,5.779364400001214
252,1000000.0,4608,5.659834900001442
253,1000000.0,4608,5.4705377999998746
254,4179385.3001979915,4608,5.517452399999456
255,2775586.4372305097,4608,5.939656800001103
256,1000000.0,4608,5.499617899997247
257,1000000.0,4608,5.6604207000018505
258,1707379.4908486162,4608,5.430397500000254
259,1000000.0,4608,5.710777100000996
260,1093828.2783174817,4608,5.98561950000294
261,1000000.0,4608,5.9991769999978715
262,1000000.0,4608,5.645352499999717
263,2586641.8412075127,4608,6.146596099999442
264,3720822.4874941506,4608,5.776445200001035
265,1275885.0979845994,4608,5.720809099999315
266,5668428.631297854,4608,5.552725699999428
267,1000000.0,4608,5.467139899999893
268,2822345.524374721,4608,5.637086900002032
269,2532177.3017376983,4608,5.5015596999983245
270,2776436.712076718,4608,5.8358097999989695
271,1000000.0,4608,5.4889729999995325
272,4276390.684536915,4608,5.6718837000007625
273,2606140.9466048316,4608,5.534348099998169
274,2759031.587310103,4608,5.575574300000881
275,2805825.657875219,4608,5.880752500001108
276,1425771.310053471,4608,5.587591200001043
277,1697540.070141973,4608,5.6742177000014635
278,1000000.0,4608,5.496799299999111
279,2485714.263704138,4608,5.500233599999774
280,3811147.190193702,4608,5.705296800002543
281,2969491.1387464525,4608,5.594965000000229
282,5703184.284451012,4608,5.459462599999824
283,4353696.856563805,4608,5.404366299997491
284,3358083.1168532167,4608,5.739112999999634
285,1000000.0,4608,5.5464759999995294
286,1584208.5197681263,4608,5.919763999998395
287,1000000.0,4608,5.504482800002734
288,1893693.0685278221,4608,5.71129479999945
289,3885777.674435778,4608,5.566726799999742
290,1912509.5991938142,4608,5.422016699998494
291,3101069.7037539757,4608,5.559786699999677
292,2765304.019422614,4608,5.758573199997045
293,1000000.0,4608,5.507708499997534
294,3314398.9261927553,4608,5.854410399999324
295,1599036.744388006,4608,6.214210499998444
296,2020822.7364380164,4608,5.482449499999348
297,1663279.440819313,4608,6.049089699998149
298,1000000.0,4608,5.75874329999715
299,1465908.0278887504,4608,6.278416900000593
300,2748392.7753655277,4608,5.635710499998822
301,1071279.6661099365,4608,5.490233000000444
302,1000000.0,4608,5.826232499999605
303,1000000.0,4608,6.0330876000007265
304,1000000.0,4608,5.473241699997743
305,2565480.136322894,4608,5.676791599998978
306,1000000.0,4608,5.668476599999849
307,2773902.627414265,4608,5.93771939999715
308,1000000.0,4608,6.073566600000049
309,1000000.0,4608,5.683465099999012
310,1000000.0,4608,5.495009300000675
311,3209810.390340443,4608,5.415897700000642
312,2136454.469634506,4608,5.800234900001669
313,1000000.0,4608,5.606518900000083
314,3069446.277467288,4608,5.486640899998747
315,1000000.0,4608,5.516644600000291
316,3751730.4521704325,4608,5.4023637999998755
317,1000000.0,4608,5.7627251999983855
318,1126658.2775165988,4608,5.4829981999973825
319,5821620.57645446,4608,5.511998699999822
320,1000000.0,4608,5.472034599999461
321,1082309.686773906,4608,5.4941981000010855
322,2948846.381704425,4608,5.691349799999443
323,1000000.0,4608,5.4856231000012485
324,1000000.0,4608,5.4941485000017565
325,1152577.1565558352,4608,5.577561300000525
326,1000000.0,4608,5.528096699999878
327,1282343.2155304982,4608,5.783815900002082
328,1000000.0,4608,6.112298499996541
329,1000000.0,4608,5.700618100003339
330,3670376.313801475,4608,6.272904599998583
331,1000000.0,4608,6.088213400002132
332,1000000.0,4608,5.70178930000111
333,4077112.6518915244,4608,5.47471779999978
334,1000000.0,4608,5.822165699999459
335,1000000.0,4608,5.647855000002892
336,3907553.7428919617,4608,5.595019299998967
337,2548945.718937748,4608,5.6094096999986505
338,1000000.0,4608,5.6263856000005035
339,1000000.0,4608,5.797980000003008
340,4309766.471962068,4608,5.755680900001607
341,2094247.082347183,4608,5.671766100000241
342,3125103.74390781,4608,5.459866900000634
343,1377052.7100563594,4608,5.598742199999833
344,1000000.0,4608,5.807832500002405
345,1000000.0,4608,5.616299099998287
346,1411072.1354666129,4608,5.483890399998927
347,1298895.8738219626,4608,5.87090089999765
348,4204047.949030883,4608,5.589824899998348
349,2177844.5802818257,4608,5.779953500001284
350,1849002.4967595164,4608,5.623943999999028
351,1000000.0,4608,5.617403200001718
352,3254884.003652478,4608,5.561011800000415
353,1000000.0,4608,5.604334199997538
354,6146614.490224518,4608,5.592384800002037
355,3801110.6844739714,4608,5.76178489999802
356,1000000.0,4608,5.667542800001684
357,4842114.767140835,4608,5.488292300000467
358,1805256.7877969323,4608,5.6919367000009515
359,1000000.0,4608,5.858385499999713
360,1000000.0,4608,5.515973899997334
361,2981468.9465162735,4608,5.800422199998138
362,2621804.574962887,4608,5.602277000001777
363,3211426.2613565526,4608,5.464360600002692
364,1000000.0,4608,5.619996699999319
365,1270784.6584753988,4608,5.673816700000316
366,1545771.924667586,4608,6.205984500000341
367,1551580.9744022116,4608,5.707569300000614
368,1000000.0,4608,5.648761299999023
369,1000000.0,4608,6.129260300000169
370,2693562.9725017063,4608,5.766938500000833
371,1000000.0,4608,5.802781899998081
372,1000000.0,4608,5.458032300000923
373,5184922.6485757865,4608,5.5064549000017
374,1584631.549791231,4608,5.453678499998205
375,1916039.2593698525,4608,5.549118599999929
376,1059253.6971252665,4608,5.7963006000027235
377,3193053.985251423,4608,5.651876899999479
378,1000000.0,4608,5.601171399997838
379,2527603.3372271303,4608,5.662211599999864
380,2424834.555375448,4608,5.534078599997883
381,2643806.91477616,4608,5.502799500001856
382,2280973.289017076,4608,5.76468179999938
383,1706270.514342943,4608,5.745727899997291
384,4251539.076421088,4608,5.394744099998206
385,1111670.6744203565,4608,5.764193399998476
386,2038776.4472636408,4608,5.698686899999302
387,1000000.0,4608,5.838281899999856
388,4004074.1506746244,4608,5.722455600000103
389,1000000.0,4608,5.5672049000022525
390,2915368.7158234934,4608,5.7834359999978915
391,2832233.0410953276,4608,5.487303599998995
392,1000000.0,4608,6.032120700001542
393,1000000.0,4608,5.594714099999692
394,1000000.0,4608,5.632277400000021
395,2658603.0171956066,4608,5.858738200000516
396,1000000.0,4608,5.687117900000885
397,1000000.0,4608,5.912276600000041
398,4491323.229751702,4608,5.460703599997942
399,3948089.083606839,4608,5.562854799998604
400,2559495.833677642,4608,5.463431299998774
401,1000000.0,4608,5.54561509999985
402,1000000.0,4608,5.770313999997597
403,1000000.0,4608,5.609419700002036
404,2528034.117412391,4608,5.659827800001949
405,3556583.8731179647,4608,5.5744073999994725
406,2798785.2200805647,4608,5.432614099998318
407,1007826.5988249296,4608,5.480947100000776
408,1610792.9721033014,4608,5.809623600001942
409,1702781.1674934672,4608,5.499613399999362
410,5277107.855843478,4608,5.658905700001924
411,1000000.0,4608,5.50467750000098
412,1000000.0,4608,5.544928999999684
413,1000000.0,4608,5.736905699999625
414,1000000.0,4608,5.538781400002335
415,2747551.996099088,4608,5.5863430999997945
416,1000000.0,4608,5.924800100001448
417,3343780.740679804,4608,5.535402800000156
418,1755325.4492266388,4608,5.704003399998328
419,2018961.6618661531,4608,5.796618499996839
420,8626088.095714223,4608,5.552242300000216
421,1000000.0,4608,5.625399600001401
422,2688972.7764759315,4608,5.582958700000745
423,2098793.6037814813,4608,5.742124100001092
424,7267319.884878571,4608,5.504510499999014
425,2556498.3364573894,4608,5.417371899999125
426,1000000.0,4608,5.662501200000406
427,2984535.637190508,4608,5.60445719999916
428,1000000.0,4608,5.819601000002876
429,4487688.971134806,4608,5.5919242999989365
430,1086373.3142108703,4608,5.541374200001883
431,1000000.0,4608,5.767425499998353
432,1000000.0,4608,5.57433939999828
433,1464070.4652759614,4608,6.149086100002023
434,1000000.0,4608,5.492175199997291
435,1518755.0880361523,4608,5.692816099999618
436,2228190.0167800304,4608,5.634182500001771
437,1713207.9371234342,4608,5.554858499999682
438,1000000.0,4608,6.00087110000095
439,1237820.116785373,4608,5.5208880999998655
440,5221993.053576262,4608,5.7659214999985124
441,2792219.3848584974,4608,5.624684899998101
442,3968317.8099800553,4608,5.634270800001104
443,1000000.0,4608,5.891120899999805
444,1000000.0,4608,5.711057100001199
445,2016416.3301353818,4608,5.771474099998159
446,1000000.0,4608,5.730398399999103
447,1000000.0,4608,5.559847000000445
448,2220102.800738341,4608,5.730861200001527
449,7626994.500995549,4608,5.453113499999745
450,2603325.1883532973,4608,5.431944199997815
451,8259860.749169304,4608,5.558874599999399
452,1000000.0,4608,5.6512421000006725
453,4563578.543599701,4608,5.91436270000122
454,1000000.0,4608,5.701408499997342
455,1000000.0,4608,5.589079599998513
456,1983339.9505180297,4608,5.567364599999564
457,3109451.0667048055,4608,5.453035399998043
458,1000000.0,4608,5.856694599999173
459,3076084.9619294186,4608,5.591238599998178
460,1038485.8115818788,4608,5.550301399998716
461,3683408.3537551705,4608,5.752401599998848
462,1108987.6953181592,4608,5.882106000000931
463,1363523.468432084,4608,6.21235969999907
464,1000000.0,4608,5.543114799998875
465,1000000.0,4608,5.551987599999848
466,1000000.0,4608,5.875415599999542
467,1000000.0,4608,6.3724591999998665
468,3372320.6889639967,4608,6.175435900000593
469,1000000.0,4608,5.525085500001296
470,1022022.072527956,4608,5.560375099998055
471,1000000.0,4608,5.550220499997522
472,1552187.5409677087,4608,6.134035200000653
473,1000000.0,4608,6.057816799999273
474,4465970.149924274,4608,6.220209899998736
475,3638179.848808606,4608,5.67037419999906
476,1269798.2945623263,4608,5.674873199997819
477,3605679.3724777107,4608,5.800573699998495
478,1945772.8919078019,4608,5.6937159999979485
479,1683341.4099184992,4608,5.761734600000636
480,1034852.2129945941,4608,5.508796500002063
481,2643758.5186017426,4608,5.562926700000389
482,3426897.0477450294,4608,5.84428889999981
483,2078973.1947173586,4608,5.504654000000301
484,1000000.0,4608,5.550949499996932
485,1569189.9760010676,4608,5.819622899998649
486,2755699.6102169906,4608,5.678995899997972
487,3612660.0607124474,4608,5.824418699998205
488,2681600.025944748,4608,5.589372099999309
489,3556837.095521001,4608,5.491396800000075
490,6338152.451277285,4608,5.511129599999549
491,1573808.2194503532,4608,5.63954410000224
492,1000000.0,4608,5.568021299997781
493,1397897.6213005409,4608,5.892348599998513
494,5913463.591827353,4608,5.538525600000867
495,1000000.0,4608,5.698556799998187
496,1787045.212323259,4608,5.587232000001677
497,1527772.6416312363,4608,5.523886999999377
498,1000000.0,4608,5.65673180000158
499,4267956.620695737,4608,5.854038499997841
500,3757629.28450632,4608,5.48044850000224
501,3719458.105570051,4608,5.513471999998728
502,1000000.0,4608,5.715502999999444
503,1000000.0,4608,5.650798800001212
504,1000000.0,4608,5.816049699998985
505,1632540.0706368946,4608,5.798437600002217
506,1000000.0,4608,6.781999099999666
507,1000000.0,4608,5.971442599999136
508,2724148.758301315,4608,5.679356100001314
509,1210750.4697679542,4608,5.554559899999731
510,1000000.0,4608,5.82153180000023
511,4119434.4950314937,4608,5.652383900000132
512,2097811.5712426514,4608,5.6457583000010345
513,1000000.0,4608,5.498071099998924
514,1000000.0,4608,5.929613899999822
515,1000000.0,4608,5.7041115000029095
516,3204189.828416593,4608,5.729607199999009
517,1000000.0,4608,5.562847699999111
518,2286828.720337375,4608,5.558257500000764
519,1144623.6123202634,4608,5.833027399999992
520,1159319.6059098318,4608,5.801183299998229
521,1167023.4488877812,4608,5.614180900000065
522,1368024.1069445657,4608,5.555009699997754
523,4586668.319768831,4608,5.617232599997806
524,1000000.0,4608,5.527168799999345
525,1635220.466515557,4608,5.900159799999528
526,1085862.6034977152,4608,5.866611299999931
527,1000000.0,4608,5.56655690000116
528,2700483.2080283575,4608,5.462712900000042
529,1000000.0,4608,5.484858899999381
530,1000000.0,4608,5.945354300001782
531,4471420.005928621,4608,5.590743300002941
532,3440653.9543670714,4608,5.56266770000002
533,1000000.0,4608,5.523006000003079
534,1351894.8223288953,4608,5.4834589999991294
535,2636142.5222133202,4608,5.565102099997603
536,1000000.0,4608,5.678799600002094
537,1774412.0079690784,4608,5.626677700001892
538,1782727.7404594678,4608,5.5178271000004315
539,1000000.0,4608,5.699985699997342
540,1321804.5715176486,4608,5.538230199999816
541,4264763.278922133,4608,5.8115709999983665
542,1000000.0,4608,5.589251800000056
543,3049012.229697015,4608,5.486689000001206
544,1330709.6661155992,4608,5.681550600002083
545,1000000.0,4608,5.593403999999282
546,1429492.3330983366,4608,5.649475300000631
547,1005934.8260525349,4608,5.730784499999572
548,1517040.6320307665,4608,5.548850899998797
549,4994109.477150138,4608,5.579139299999952
550,1000000.0,4608,5.683331599997473
551,6587120.432877469,4608,5.633620199998404
552,2933860.4756071055,4608,5.863216000001557
553,1000000.0,4608,5.624568700000964
554,4755096.778790508,4608,5.6642777000015485
555,1271183.299092154,4608,5.54661390000183
556,1000000.0,4608,5.508859699999448
557,1871060.7646220834,4608,5.593922200001543
558,1023138.7768415553,4608,6.2809482000011485
559,1000000.0,4608,5.767582100001164
560,1000000.0,4608,5.801942699999927
561,1000000.0,4608,5.637825499998144
562,1000000.0,4608,5.579984799998783
563,1000000.0,4608,5.473100499999418
564,1000000.0,4608,5.8352956000017
565,1403009.7001027826,4608,5.568049699999392
566,1138438.9074313294,4608,5.717518500001461
567,1000000.0,4608,6.073518699999113
568,1000000.0,4608,5.7550986999995075
569,1313907.4337587736,4608,5.874457599999005
570,3291653.4436566383,4608,5.579948899998271
571,2010597.381389991,4608,5.574357399997098
572,1482415.01122103,4608,5.561004399998637
573,4082939.5468931906,4608,5.6450887999999395
574,1033391.3189436826,4608,6.109422300000006
575,1633079.756268322,4608,5.695446400000947
576,3501493.764838624,4608,5.556628199999977
577,1000000.0,4608,5.657998800001224
578,1695751.5163076678,4608,5.74629940000159
579,3825334.163042704,4608,6.1844380000002275
580,1000000.0,4608,6.210249799998564
581,3772891.7737505515,4608,5.823905699999159
582,1621231.8771850313,4608,5.583254500001203
583,1006878.0332450334,4608,5.575415399998747
584,1000000.0,4608,5.597311699999409
585,1000000.0,4608,5.826599999996688
586,2623332.416013425,4608,5.71917399999802
587,1000000.0,4608,5.499067100001412
588,1000000.0,4608,5.684994800001732
589,6577831.829166303,4608,5.683931400002621
590,1000000.0,4608,5.688129400001344
591,1478700.7717497472,4608,5.784470800001145
592,1000000.0,4608,6.008644199999253
593,1000000.0,4608,5.582642299999861
594,2509532.109193069,4608,5.618082900000445
595,2099166.0317891366,4608,5.7753741000015
596,2502376.326808271,4608,5.54133990000264
597,1507460.3333869656,4608,5.518569800002297
598,2479624.1633920744,4608,5.846680400001787
599,1000000.0,4608,5.774733800000831
600,1186755.1057005476,4608,5.663035699999455
601,3646182.374515147,4608,5.787732299999334
602,3746304.387277376,4608,5.5275270999991335
603,2815591.4129218473,4608,6.008858599998348
604,2056665.137543572,4608,5.576659899998049
605,4448482.364607395,4608,5.319169800000964
606,1619621.8533618194,4608,5.348263299998507
607,1000000.0,4608,5.337626699998509
608,1710740.0378643489,4608,5.561844400002883
609,3295474.151271426,4608,5.533900700000231
610,1429516.4512230458,4608,5.314204300000711
611,1000000.0,4608,5.614411399998062
612,1000000.0,4608,6.023370699997031
613,1037946.858812822,4608,5.42745659999855
614,2459434.4898333503,4608,5.620721299997967
615,1218180.96862303,4608,5.283134600002086
616,4528101.304814718,4608,5.351110899999185
617,1857616.947929735,4608,5.697535699997388
618,1000000.0,4608,5.422501699998975
619,1000000.0,4608,5.324006499999086
620,1000000.0,4608,5.348129000001791
621,2024785.7865201186,4608,6.137236099999427
622,1000000.0,4608,5.484847899999295
623,1770275.4754121487,4608,5.466410900000483
624,2338909.1781203933,4608,5.4032192999984545
625,1000000.0,4608,5.457181999998284
626,1000000.0,4608,5.747855599998729
627,1110939.8222586715,4608,6.009374799999932
628,6097802.47939257,4608,5.3947665999985475
629,1000000.0,4608,5.3983769999977085
630,1000000.0,4608,5.349891100002424
631,1010366.5063656226,4608,5.646633500000462
632,1353072.8363665766,4608,5.388855599998351
633,1000000.0,4608,5.578440099998261
634,1000000.0,4608,5.454343000001245
635,1596353.3854772523,4608,5.715514600000461
636,1000000.0,4608,5.432104400002572
637,1023091.7069237876,4608,5.360751600001095
638,1000000.0,4608,5.349284899999475
639,1000000.0,4608,5.3824749999985215
640,3460171.6283877357,4608,5.541487700000289
641,3996370.872533109,4608,5.4829395999986446
642,1973151.152870112,4608,5.3876474000026064
643,1000000.0,4608,5.4236392000020714
644,1000000.0,4608,5.59515779999856
645,1486561.0264255847,4608,5.596720400000777
646,1000000.0,4608,5.599845100001403
647,1000000.0,4608,5.455957999998645
648,1762409.4318443786,4608,5.41934559999936
649,3729569.1875346857,4608,5.766843500001414
650,1403433.788115941,4608,5.475752700000157
651,2742493.4139281395,4608,5.5637784999998985
652,1118877.175741518,4608,5.457146099997772
653,2636222.534512621,4608,5.782262900000205
654,1000000.0,4608,6.539323000000877
655,1010036.067178984,4608,5.6205621999979485
656,4802638.678469688,4608,5.5639354000013554
657,1000000.0,4608,5.503379000001587
658,1000000.0,4608,5.691094300000259
659,3476836.0286305216,4608,5.4711394000005384
660,1000000.0,4608,5.426510299999791
661,1395406.2572663496,4608,5.390100299999176
662,1000000.0,4608,5.560040700001991
663,1000000.0,4608,5.728276500001812
664,1000000.0,4608,5.514005699998961
665,1000000.0,4608,5.496585900000355
666,1000000.0,4608,5.464421500000753
667,1304316.9203345752,4608,5.566079999996873
668,1921151.8367498629,4608,5.730706999998802
669,2226468.875456547,4608,5.351759300003323
670,3988935.0358775337,4608,5.412650700000086
671,2079285.6973486831,4608,5.581040099998063
672,2129976.590752531,4608,5.679388100001233
